date,brand,Retail,media,campaign_name,adgroup_name,ad_name,media_type,product,media_url,impressions,clicks,ctr,cpc,cvr,conversions,cpa,cost,sales,roas,add cart cv,status,appeal_points,hook_type,target_emotion,key_message_jp,key_message_kr,event
2026-05-10,BOH,Qoo10,X,BOH_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2564_Demo_None_Collagen_mist,260430_Collagen_mist_effect_VID_09_Megapo_1080x1080_JP,video,Collagen,https://drive.google.com/file/d/1RgrehFqslYm6oRw1K0gDMJ4gGEzOlcuO/view?usp=drivesdk,41,1,0.02,365.6663494,0.00,0,0,365.6663494,0,0.00,0,,"피부결 개선, 화장 밀착력 증진, 깊은 보습, 물광 피부, 할인 혜택","문제 해결 제시, 효과 강조","기대감, 만족감",ハイドロゲルが肌をなめらかに整え、化粧ノリを格上げ。角質層までうるおい満ちて、粉吹き・浮き知らずの水光肌へ。,"하이드로겔이 피부를 매끄럽게 정돈하여, 화장 밀착력을 높여줍니다. 각질층까지 촉촉함이 가득 차, 들뜨거나 각질 부각 없는 물광 피부로.",Megapo
2026-05-10,BOH,Qoo10,X,BOH_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_Gift_box,260430_Gift_box_review_IMG_03_Megapo_1080x1080_JP,image,Gift,https://drive.google.com/file/d/1H8fvMn9M0DLhcZ16B0I6eAovnVbmpNo3/view?usp=drivesdk,5,0,0.00,0,0.00,0,0,0,0,0.00,0,,"피부 탄력 개선, 하루 종일 매끄러운 피부, 파격적인 할인 및 추가 혜택, 풍성한 세트 구성, 무료 배송","효능 강조, 한정 혜택 제시","만족감, 기대감, 득템의 기쁨",「本当に一日中つるつる！」BOHコラーゲンギフトセット セラムからクリームまで、弾力ケア完成,"「정말 하루 종일 매끄러워요!」 BOH 콜라겐 기프트 세트. 세럼부터 크림까지, 탄력 케어 완성.",Megapo
2026-05-10,BOH,Qoo10,X,BOH_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2564_Demo_None_Collagen_mist,260501_Collagen_mist_influencer_VID_UGC1_Megapo_1080x1080_JP,video,Collagen,https://drive.google.com/file/d/1bwWYaJOE2ucXY08KKc6j1CML0hONAHMQ/view?usp=drivesdk,32,0,0.00,0,0.00,0,0,0,0,0.00,0,,"수분 및 탄력 케어, 건조함 해결, 가성비(할인), 신제품 출시, 증정 혜택","공감 유도, 문제 제기","공감, 기대감",バズってる下地を使っても夕方にはカサカサ💦 うるおいとハリを、同時に。ぷるぷるゼリー肌へ。,유행하는 메이크업 베이스를 써도 저녁이면 푸석푸석💦 수분과 탄력을 동시에. 탱글탱글 젤리 피부로.,Megapo
2026-05-10,BOH,RKT,X,BOH_RKT_JP_Promo_kamitoku_ALL_X_Traffic_Click_260509,260509_kamitoku_F2554_Beauty_None_BOH,260507_3D-refill_set01-1_IMG_01_kamitoku_1080x1080_JP,image,3D-refill,https://drive.google.com/file/d/1oGSbrrhGeaG9Bn5vVfjyalny8tg4GT56/view?usp=drivesdk,331,1,0.00,215.3504529,0.00,0,0,215.3504529,0,0.00,0,,"가성비, 탄력 케어, 풍성한 증정품, 실용성","이득 강조, 결과 제시","기대감, 만족감",たっぷり使うほど、ハリが深まる。,"듬뿍 사용할수록, 탄력이 깊어진다.",kamitoku
2026-05-10,BOH,Qoo10,X,BOH_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_New_nad,260507_Shurink_influencer_VID_soojeong_Megapo_1080x1080_JP,video,Shurink,https://drive.google.com/file/d/12pUkTXTE1W4O2X7FwOwtp0jIve_9PD6y/view?usp=drivesdk,58,0,0.00,0,0.00,0,0,0,0,0.00,0,,"피부 개선, 아름다운 피부, 피부 관리","호기심 유발, 문제 제기","기대감, 선망",最近、肌が綺麗に見える人たち。,"최근, 피부가 예뻐 보이는 사람들.",Megapo
2026-05-10,BOH,RKT,Meta,BOH_RKT_JP_Promo_kamitoku_ALL_Meta_Traffic_LPV_260509,260509_kamitoku_F2554_LAL_engage365d_BOH,260507_Collagen_set01-2_IMG_02_kamitoku_1080x1080_JP,image,Collagen,https://drive.google.com/file/d/1Be9EXMEv_XMzphSXW46K6tl0cq2ag5MQ/view?usp=drivesdk,86,0,0.00,0,0.00,0,0,1657.7,0,0.00,0,,"피부 탄력, 24시간 토탈 케어, 가성비, 증정 혜택, 피부 결 정돈","루틴 제안, 혜택 강조","기대감, 만족감",朝はコラーゲン、夜はタンタン。BOHの2種クリームで、肌を朝から夜まで整える。,"아침에는 콜라겐, 밤에는 탄탄하게. BOH의 두 가지 크림으로 피부를 아침부터 밤까지 케어하세요.",kamitoku
2026-05-10,BOH,Qoo10,X,BOH_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_Refill,260509_3D Refill_Cardi.B_VID_01_megapo_1080x1080_JP,video,3D Refill,https://drive.google.com/file/d/1hkIFO69pdhPoVUe5LwHGMeWJJm_7JE9L/view?usp=drivesdk,20,0,0.00,0,0.00,0,0,0,0,0.00,0,,"셀럽 마케팅, 한국산 제품 강조, 올리브영 1위, 할인 및 증정품, 탄력/리프팅 효과","셀럽 활용, 권위/사회적 증명","기대감, 신뢰감","Cardi Bが注目した 韓国発 3Dクリーム
OLIVE YOUNG オリーブヤング 1位
本品+リフィルで お得!
通常価格 6,300円 → 特別価格 4,841円 最大 23% OFF","카디비가 주목한 한국발 3D 크림
올리브영 1위
본품+리필로 이득!
정상가 6,300엔 → 특별가 4,841엔 최대 23% 할인",Megapo
2026-05-10,BOH,RKT,Meta,BOH_RKT_JP_Promo_kamitoku_ALL_Meta_Traffic_LPV_260509,260509_kamitoku_F2554_LAL_engage365d_BOH,260507_Collagen_set01-2_VID_03_kamitoku_1080x1080_JP,video,Collagen,https://drive.google.com/file/d/11rr-nUtvOva6jxLvXynaTKnKlL9FUaXM/view?usp=drivesdk,73,1,0.01,865.7,0.00,0,0,865.7,0,0.00,0,,"아침저녁 필수 케어, 제품의 중요성, 브랜드 신뢰성","호기심 유발, 감성적 소구","기대감, 소유욕",どちらも手放せない 朝と夜,둘 다 놓칠 수 없는 아침과 밤,kamitoku
2026-05-10,BOH,Qoo10,X,BOH_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_Refill,260509_3D Refill_Cardi.B_IMG_01_megapo_1080x1080_JP,image,3D Refill,https://drive.google.com/file/d/18EfXV26DsaUKhPNn89MkZoLXD5aGmCSv/view?usp=drivesdk,1,0,0.00,0,0.00,0,0,0,0,0.00,0,,"리프팅 효과, 탄력 개선, 시각적 변화, 할인 혜택, 세트 구성","비포앤애프터 비교, 즉각적인 효과 제시","기대감, 만족감",集中リフティングクリーム 印象まで変わる 3Dハリケア,집중 리프팅 크림 인상까지 바뀌는 3D 탄력 케어,Megapo
2026-05-10,BOH,Qoo10,X,BOH_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_Refill,260430_3D Refill_emotion_IMG_03_Megapo_1080x1080_JP,image,3D Refill,https://drive.google.com/file/d/1P_i6LgPSxmBr_xLNUC-woytrAwi94m5j/view?usp=drivesdk,7,1,0.14,367.995496,0.00,0,0,367.995496,0,0.00,0,,"리프팅 효과, 피부 탄력 개선, 전방위적 케어, 할인 혜택, 증정품","문제 제기, 기대감 유발","기대감, 만족감",360度、もたつかない。「上向き」の私へ。ゆるんだ密度を再構築する、究極のリフトケア,"360도, 처지지 않아. '상향'의 나에게. 느슨해진 밀도를 재구축하는 궁극의 리프트 케어",Megapo
2026-05-10,BOH,Qoo10,X,BOH_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_Refill,260430_3D Refill_effect_IMG_02_Megapo_1080x1080_JP,image,3D Refill,https://drive.google.com/file/d/1Sqv9db4DEjtDAuESQcHvbq1Iiz2Yngs2/view?usp=drivesdk,1,0,0.00,0,0.00,0,0,0,0,0.00,0,,"혁신 기술 (바르는 하이푸), 강력한 탄력 개선 (고밀도 탄력, 3D 리프팅), 독자적인 기술력, 가성비 좋은 구성 (본품+리필, 할인, 증정)","호기심 유발, 문제 해결 제시","기대감, 만족감","「塗るハイフ」と話題。高密度な弾力モデル。本体+リフィルでお得 独自の3Dリフティング技術が肌を再構築。GIFT 最大23%OFF 6,300円 -> 4,841円 *Wクーポンでさらにお得！","""바르는 하이푸""로 화제. 고밀도 탄력 모델. 본품+리필로 이득. 독자적인 3D 리프팅 기술이 피부를 재구축. 선물. 최대 23% 할인. 6,300엔 -> 4,841엔. *W 쿠폰으로 더욱 이득!",Megapo
2026-05-10,BOH,RKT,X,BOH_RKT_JP_Promo_kamitoku_ALL_X_Traffic_Click_260509,260509_kamitoku_F2554_Beauty_None_BOH,260507_NADset_new-nad_IMG_01_kamitoku_1080x1080_JP,image,NADset,https://drive.google.com/file/d/1DqOjxA_gqcrLmJhLs-bzFsSzIgcM-FkH/view?usp=drivesdk,4334,19,0.00,176.8748114,0.00,0,0,3360.621417,0,0.00,0,,"피부 톤 개선(칙칙함 해소), 강력한 보습 및 광채, 파격적인 할인 혜택(36% OFF), 풍성한 증정품 구성, 포인트 5배 적립","혜택 강조, 결과 제시","기대감, 조급함",くすみを超えて、明るい印象肌へ。,"칙칙함을 넘어, 밝은 인상의 피부로.",kamitoku
2026-05-10,WM,Qoo10,X,WM_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_Best3,260430_Best3_Spatula-price_VID_01_Megapo_1080x1080_JP,video,Best3,https://drive.google.com/file/d/16lffzaoLPL-s9f59q2JD9JWKOQqevhSQ/view?usp=drivesdk,15,0,0.00,0,0.00,0,0,16.8226817,0,0.00,0,,"인기 순위(Best 3), 가격 경쟁력, 제품 실용성",랭킹형,합리성,人気のスパチュラBEST3！今ならメガ割でお得,인기 스파출라 BEST 3! 지금 메가포 특가로 만나보세요,Megapo
2026-05-10,BOH,Qoo10,X,BOH_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2564_Demo_None_Collagen_mist,260430_Collagen_mist_effect_VID_03_Megapo_1080x1080_JP,video,Collagen,https://drive.google.com/file/d/1kGsOSjTjbroTxWn73cqb7FyaH9xgnNjd/view?usp=drivesdk,8,0,0.00,0,0.00,0,0,0,0,0.00,0,,"간편한 콜라겐 충전, 끈적임 없는 사용감, 쫀득하고 탄력 있는 피부, 마스크팩 100회분 케어 효과, 할인 혜택","간편함 강조, 효과 직관적 제시, 가성비 강조","기대감, 만족감",シュッとひと吹き、コラーゲンチャージ！ベタつかず、もっちり弾力肌,"칙 한 번 뿌리면, 콜라겐 충전! 끈적임 없이, 쫀득하고 탄력 있는 피부",Megapo
2026-05-10,WM,Qoo10,X,WM_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_Promo_price,260430_Promo_price_Base-product_IMG_01_Megapo_1080x1080_JP,image,Promo,https://drive.google.com/file/d/1gJCHTr66odKas2t1GAIFswCqDHkWgc7P/view?usp=drivesdk,31,0,0.00,0,0.00,0,0,65.810459,0,0.00,0,,"파격 할인(50%), 한정 수량 사은품, 세트 구성의 가성비, 지속력(철벽 베이스)","기간 한정 소구, 혜택 강조","기대감, 조급함",5月メガポ限定 鉄壁ベースセット,5월 메가포 한정 철벽 베이스 세트,Megapo
2026-05-10,BOH,Qoo10,X,BOH_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_New_nad,260507_Shurink_influencer_VID_ParkJunghyun_Megapo_1080x1080_JP,video,Shurink,https://drive.google.com/file/d/1pQzDQV1NWQ-7mggQ6YxQad1rgARDdtaP/view?usp=drivesdk,6,0,0.00,0,0.00,0,0,0,0,0.00,0,,"인플루언서 박정현의 신뢰도, 슈링크 리프팅 효과, 메가포 프로모션 혜택",인플루언서 리뷰형,신뢰감,人気インフルエンサーが選ぶシュリンク、メガポで登場,인플루언서 박정현이 추천하는 슈링크 리프팅 메가포 프로모션,Megapo
2026-05-10,BOH,RKT,X,BOH_RKT_JP_Promo_kamitoku_ALL_X_Traffic_Click_260509,260509_kamitoku_F2554_Beauty_None_BOH,260507_Collagen_set01-2_IMG_01_kamitoku_1080x1080_JP,image,Collagen,https://drive.google.com/file/d/1UF9_agjdz_DwCdL9pJQ2_7xDFDja_fne/view?usp=drivesdk,1777,11,0.01,161.5992897,0.00,0,0,1777.592187,0,0.00,0,,"탄력 케어, 콜라겐과 리프팅의 시너지, 24시간 올데이 케어, 파격적인 할인 및 증정 혜택","혜택 강조, 문제 해결","기대감, 만족감",朝も夜も、ハリをあきらめない。コラーゲン×リフティング、2種セットで一日中ケア。,"아침에도 밤에도, 탄력을 포기하지 마세요. 콜라겐과 리프팅, 2종 세트로 하루 종일 케어.",kamitoku
2026-05-10,WM,Qoo10,X,WM_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_Best3,260507_Best3_Spatula_IMG_02_Megapo_1080x1080_JP,image,Best3,https://drive.google.com/file/d/1E7t8l-T5P2WJi0q9bsr8eXZRdhW_zpHd/view?usp=drivesdk,2,0,0.00,0,0.00,0,0,22.7438101,0,0.00,0,,"얇은 밀착력, 균일한 발림성, 자연스러운 마무리, 어워드 1위 수상, 파격적인 할인가","문제 해결 제시, 사회적 증거 활용","기대감, 만족감",薄く伸ばせるスパチュラブラシ,얇게 펴 바를 수 있는 스파출라 브러시,Megapo
2026-05-10,WM,Qoo10,X,WM_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_Best3,260430_Best3_Spatula-effect_VID_02_Megapo_1080x1080_JP,video,Best3,https://drive.google.com/file/d/1AN-AuyyjR97HsbBtu-1GhA4AQWKSNBP6/view?usp=drivesdk,5,0,0.00,0,0.00,0,0,39.6260931,0,0.00,0,,"신뢰성(수상 이력), 전문가급 마무리, 모공 커버력, 압도적 밀착력, 가성비(할인)","사회적 증거(1위 수상), 결과 제시","기대감, 신뢰감",毛穴レスな仕上がり、圧倒的な密着感。,"모공 없는 매끈한 마무리, 압도적인 밀착감.",Megapo
2026-05-10,WM,Qoo10,X,WM_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_Best3,260507_Best3_Spatula_IMG_03_Megapo_1080x1080_JP,image,Best3,https://drive.google.com/file/d/19OEA_0skhZJu7Ajc6wjRcVMzFtyyvLHb/view?usp=drivesdk,109,0,0.00,0,0.00,0,0,101.6850714,0,0.00,0,,"밀착력, 자연스러운 피부 표현, 가성비, 신뢰성, 전문성","파격적 가격 제안, 사회적 증거","기대감, 구매 욕구",薄くなじんで、つるんと密着,얇게 스며들어 매끈하게 밀착,Megapo
2026-05-10,WM,Qoo10,X,WM_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_Promo_price,260430_Promo_price_Base-effect_IMG_02_Megapo_1080x1080_JP,image,Promo,https://drive.google.com/file/d/16qJQO8938x6spwYLEbOBilUUXHd7qa3c/view?usp=drivesdk,1,0,0.00,0,0.00,0,0,0.6410789,0,0.00,0,,"모공 커버력, 파격 할인(50%), 선착순 증정품, 신제품 출시, 브러쉬 세트 구성","혜택 강조, 문제 해결 제시","기대감, 조급함",毛穴の隙間までカバー,모공 틈새까지 커버,Megapo
2026-05-10,WM,Qoo10,X,WM_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_New,260430_New_Fixer-effect_IMG_02_Megapo_1080x1080_JP,image,New,https://drive.google.com/file/d/1YnCl0qVO7Mf848At1cI5ZnRI-_uLSH_v/view?usp=drivesdk,10,0,0.00,0,0.00,0,0,14.7915262,0,0.00,0,,"지속력, 미세 분사, 워터프루프, 가성비","효과 강조, 가격 혜택","안도감, 기대감",24時間キープするフィクサー,24시간 지속되는 픽서,Megapo
2026-05-10,BOH,RKT,Meta,BOH_RKT_JP_Promo_kamitoku_ALL_Meta_Traffic_LPV_260509,260509_kamitoku_F2554_LAL_engage365d_BOH,260507_Collagen_set01-2_VID_02_kamitoku_1080x1080_JP,video,Collagen,https://drive.google.com/file/d/1PpbZDam03cXE4wT10gLxzt7O9xdOw43j/view?usp=drivesdk,322,0,0.00,0,0.00,0,0,7425,0,0.00,0,,"브랜드 신뢰도, 데일리 케어, 필수 아이템, 피부 광채","시각적 임팩트, 호기심 유발","기대감, 신비로움",どちらも手放せない 朝と夜,둘 다 놓칠 수 없는 아침과 밤,kamitoku
2026-05-10,WM,Qoo10,X,WM_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_Best3,260430_Best3_Soble-rank_IMG_02_Megapo_1080x1080_JP,image,Best3,https://drive.google.com/file/d/184raQ4RiJEyt1zTtBc-edKVcW4-6FeBu/view?usp=drivesdk,2,0,0.00,0,0.00,0,0,6.1611231,0,0.00,0,,"데일리 활용도, 올리브영 1위, 가성비, 다양한 컬러 구성, 제품 인지도","사회적 증거, 가격 혜택","신뢰감, 구매 욕구",毎日使いたくなる オリーブヤング1位パレット,매일 사용하고 싶어지는 올리브영 1위 팔레트,Megapo
2026-05-10,BOH,RKT,X,BOH_RKT_JP_Promo_kamitoku_ALL_X_Traffic_Click_260509,260509_kamitoku_F2554_Beauty_None_BOH,260507_Box-set_set03_IMG_01_kamitoku_1080x1080_JP,image,Box-set,https://drive.google.com/file/d/12tsclH3P2ol71zZ9XYP9H9Bpf5vlswpB/view?usp=drivesdk,301956,1068,0.00,179.9359738,0.00,0,0,192171.6201,0,0.00,0,,"압도적 할인율, 올인원 구성, 피부 탄력 유지, 증정품 혜택, 가성비","가격 혜택, 한정 수량 강조","기대감, 조급함",朝から夜まで、ハリが続く。BOHのプロバイオダームで、一日中うるおう肌へ。,아침부터 밤까지 탄력이 지속된다. BOH 프로바이오덤으로 하루 종일 촉촉한 피부를.,kamitoku
2026-05-10,WM,Qoo10,X,WM_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_New,260430_New_Fixer-season_IMG_03_Megapo_1080x1080_JP,image,New,https://drive.google.com/file/d/1jeqKGXOG9oxc3BSWZKzYQ0SZDucpcymO/view?usp=drivesdk,8,0,0.00,0,0.00,0,0,28.9451998,0,0.00,0,,"24시간 지속력, 미세 분사 미스트, 워터프루프 성능, 파격적인 할인 가격, 여름철 피부 보호","문제 해결 제시, 가격 혜택 강조","안도감, 기대감",今夏はこれで美肌を守る,올여름은 이것으로 아름다운 피부를 지킨다,Megapo
2026-05-10,BOH,RKT,Meta,BOH_RKT_JP_Promo_kamitoku_ALL_Meta_Traffic_LPV_260509,260509_kamitoku_F2554_LAL_engage365d_BOH,260507_3D-refill_set01-1_IMG_03_kamitoku_1080x1080_JP,image,3D-refill,https://drive.google.com/file/d/1e-89bYAK4iwuUDJZDowoAI-SyacM5Ce5/view?usp=drivesdk,20,0,0.00,0,0.00,0,0,259.6,0,0.00,0,,"가성비(리필 및 증정품 구성), 피부 탄력 개선, 라쿠텐 한정 혜택, 풍성한 사은품 구성","효능 강조, 파격적 혜택 제시","기대감, 득템의 즐거움",使い続けるほど、肌は答える。,"계속 사용할수록, 피부는 응답한다.",kamitoku
2026-05-10,BOH,Qoo10,X,BOH_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_New_nad,260508_Shurink_influencer_VID_Areum_Megapo_1080x1080_JP,video,Shurink,https://drive.google.com/file/d/1Fhu8SZKXjCTzq5lYqKpZtVDvWy--Saaz/view?usp=drivesdk,3,0,0.00,0,0.00,0,0,0,0,0.00,0,,"슈링크 리프팅 효과, 인플루언서 신뢰도, 메가와리 할인 혜택",인플루언서 추천형,기대감,インフルエンサーAreumおすすめ、シュリンクメガ割特価,인플루언서 아름이 추천하는 슈링크 메가와리 할인 혜택,Megapo
2026-05-10,BOH,RKT,Meta,BOH_RKT_JP_Promo_kamitoku_ALL_Meta_Traffic_LPV_260509,260509_kamitoku_F2554_LAL_engage365d_BOH,260507_Box-set_set03_IMG_03_kamitoku_1080x1080_JP,image,Box-set,https://drive.google.com/file/d/1uJnEvElBSTZzlK8uEFNe6DP3gZOz6h3F/view?usp=drivesdk,112,0,0.00,0,0.00,0,0,2975.5,0,0.00,0,,"시너지 효과, 파격적 할인율, 풍성한 증정품, 안티에이징 전문성","숫자 활용, 혜택 강조","기대감, 조바심",1つでも感じる。6つで、もっと実感。プロバイオダームの力を、重ねて。,하나만으로도 느껴지는 변화. 여섯 가지로 더 확실한 실감. 프로바이오덤의 힘을 겹겹이 쌓으세요.,kamitoku
2026-05-10,BOH,RKT,TikTok,BOH_RKT_JP_Promo_kamitoku_ALL_TikTok_Traffic_LPV_260509,260509_kamitoku_F2554_DEMO_None_BOH,260507_Collagen_set01-2_VID_01_kamitoku_1080x1920_JP,video,Collagen,https://drive.google.com/file/d/1cGE8i8RMuQaqkon8zW_7UTqCsGpDZf76/view?usp=drivesdk,18715,196,0.01,294.5193878,0.00,0,0,57725.8,0,0.00,0,,"피부 탄력, 안티에이징, 아침저녁 토탈 케어, 브랜드 신뢰도","시각적 임팩트, 호기심 유발","기대감, 신비로움",どちらも手放せない 朝と夜,"아침과 밤, 둘 다 놓칠 수 없어",kamitoku
2026-05-10,BOH,RKT,TikTok,BOH_RKT_JP_Promo_kamitoku_ALL_TikTok_Traffic_LPV_260509,260509_kamitoku_F2554_DEMO_None_BOH,260507_Collagen_set01-2_VID_02_kamitoku_1080x1920_JP,video,Collagen,https://drive.google.com/file/d/1_CDqB1bI4C0-4dhleIpiF6-YWgENmBD6/view?usp=drivesdk,55312,443,0.01,283.2090293,0.00,0,0,125461.6,0,0.00,0,,"필수 루틴, 아침저녁 케어, 브랜드 신뢰도, 피부 광채","시각적 임팩트, 호기심 유발","기대감, 소유욕",どちらも手放せない 朝と夜,둘 다 놓칠 수 없는 아침과 밤,kamitoku
2026-05-10,WM,Qoo10,X,WM_QT_JP_Promo_Megapo_UA_X_Traffic_Click_260430,260430_Megapo_F2554_Demo_None_Promo_price,260430_Promo_price_Base-season_IMG_03_Megapo_1080x1080_JP,image,Promo,https://drive.google.com/file/d/1V7_rHWNRKGzoUitmExrE9IECYmrrh95e/view?usp=drivesdk,3,0,0.00,0,0.00,0,0,5.6489037,0,0.00,0,,"파격 할인(50%), 여름 시즌 특화, 증정 혜택, 세트 구성","혜택 강조, 시급성 강조","기대감, 만족감",鉄壁ベースセットで今夏のメイク準備完了,철벽 베이스 세트로 올여름 메이크업 준비 완료,Megapo
2026-05-11,BOH,RKT,Meta,BOH_RKT_JP_Promo_kamitoku_ALL_Meta_Traffic_LPV_260511,260511_kamitoku_F2554_LAL_engage365d_BOH,260507_3D-refill_set01-1_IMG_03_kamitoku_1080x1080_JP,image,3D-refill,https://drive.google.com/file/d/1e-89bYAK4iwuUDJZDowoAI-SyacM5Ce5/view?usp=drivesdk,1,0,0.00,0,0.00,0,0,13.2,0,0.00,0,,"가성비(리필 및 증정품 구성), 피부 탄력 개선, 라쿠텐 한정 혜택, 풍성한 사은품 구성","효능 강조, 파격적 혜택 제시","기대감, 득템의 즐거움",使い続けるほど、肌は答える。,"계속 사용할수록, 피부는 응답한다.",kamitoku
2026-05-11,BOH,RKT,TikTok,BOH_RKT_JP_Promo_kamitoku_ALL_TikTok_Traffic_LPV_260509,260509_kamitoku_F2554_DEMO_None_BOH,260511_3D Refill_Cardi.B_VID_02_kamitoku_1080x1920_JP,video,3D Refill,https://drive.google.com/file/d/1BORIfxHQa8i6Cs_vZ8811G1hc0ek8C3x/view?usp=drivesdk,768,192,0.25,20.28697917,0.00,0,0,3895.1,0,0.00,0,,"유명인 모델(카디비), 높은 재구매율, 올리브영 1위, 가성비(리필 포함), 리프팅 효과","사회적 증거(셀럽), 신뢰도 강조","신뢰감, 기대감",もう 3 個目 Cardi Bも愛用 オリヤン 1位 3D リフティングクリーム,"벌써 3통째, 카디비도 애용하는 올리브영 1위 3D 리프팅 크림",kamitoku
2026-05-11,BOH,RKT,Meta,BOH_RKT_JP_Promo_kamitoku_ALL_Meta_Traffic_LPV_260511,260511_kamitoku_F2554_LAL_engage365d_BOH,260507_3D-refill_set01-1_IMG_02_kamitoku_1080x1080_JP,image,3D-refill,https://drive.google.com/file/d/1JdR_hEKrCSJ6F4ik7EfTepEAUPRaHuO0/view?usp=drivesdk,1,0,0.00,0,0.00,0,0,6.6,0,0.00,0,,"가성비, 피부 탄력 케어, 풍성한 증정품 구성, 가격 할인, 포인트 적립","혜택 강조, 한정성 제시","기대감, 실속 있는 만족감",惜しまず使えるから、ハリが続く。,"아낌없이 쓸 수 있으니까, 탄력이 지속된다.",kamitoku
2026-05-11,BOH,RKT,Meta,BOH_RKT_JP_Promo_kamitoku_ALL_Meta_Traffic_LPV_260509,260509_kamitoku_F2554_LAL_engage365d_BOH,260511_Box-set_set03_IMG_04_kamitoku_1080x1080_JP,image,Box-set,https://drive.google.com/file/d/1s8F5yZRWsqe26Y3EBkik-znMYocVYkii/view?usp=drivesdk,58,0,0.00,0,0.00,0,0,1061.5,0,0.00,0,,"탄력 케어, 압도적 가성비, 풀세트 구성, 선착순 증정품, 피부 결 개선","가격 혜택 강조, 사용자 후기 인용","기대감, 조급함",「本当に一日중つるつる！」 3Dリフト ギフトセット,"""정말로 하루 종일 매끈매끈!"" 3D 리프트 기프트 세트",kamitoku
2026-05-11,BOH,RKT,Meta,BOH_RKT_JP_Promo_kamitoku_ALL_Meta_Traffic_LPV_260509,260509_kamitoku_F2554_LAL_engage365d_BOH,260507_NADset_new-nad_IMG_01_kamitoku_1080x1080_JP,image,NADset,https://drive.google.com/file/d/1DqOjxA_gqcrLmJhLs-bzFsSzIgcM-FkH/view?usp=drivesdk,12,0,0.00,0,0.00,0,0,171.6,0,0.00,0,,"피부 톤 개선(칙칙함 해소), 강력한 보습 및 광채, 파격적인 할인 혜택(36% OFF), 풍성한 증정품 구성, 포인트 5배 적립","혜택 강조, 결과 제시","기대감, 조급함",くすみを超えて、明るい印象肌へ。,"칙칙함을 넘어, 밝은 인상의 피부로.",kamitoku
2026-05-11,BOH,RKT,Meta,BOH_RKT_JP_Promo_kamitoku_ALL_Meta_Traffic_LPV_260509,260509_kamitoku_F2554_LAL_engage365d_BOH,260511_3D Refill_Cardi.B_VID_02_kamitoku_1080x1080_JP,video,3D Refill,https://drive.google.com/file/d/1dfwYwCvKicb2X3dyfAtuFLDsa1e_jwva/view?usp=drivesdk,2,0,0.00,0,0.00,0,0,20.9,0,0.00,0,,"유명인 모델(카디비), 높은 재구매율, 시장 점유율 1위(올리브영), 가성비(리필 포함), 리프팅 효과","사회적 증거(셀럽/순위), 혜택 강조","신뢰감, 기대감",もう3個目 Cardi Bも愛用 オリヤン1位 3Dリフティングクリーム,"벌써 3통째, 카디비도 애용하는 올리브영 1위 3D 리프팅 크림",kamitoku
2026-05-11,BOH,RKT,Meta,BOH_RKT_JP_Promo_kamitoku_ALL_Meta_Traffic_LPV_260509,260509_kamitoku_F2554_LAL_engage365d_BOH,260511_3D Refill_Cardi.B_VID_01_kamitoku_1080x1080_JP,video,3D Refill,https://drive.google.com/file/d/1x_OqoZGaCDbusi9DIQMErXzG3MEVB6R6/view?usp=drivesdk,52,0,0.00,0,0.00,0,0,533.5,0,0.00,0,,"글로벌 셀럽(카디비) 활용, K-뷰티 전문성, 리프팅 기능성, 가성비(리필 포함 구성), 풍성한 증정 혜택","유명인 활용, 사회적 증거","호기심, 기대감",Cardi Bが注目した韓国発3Dクリーム,카디비가 주목한 한국산 3D 크림,kamitoku
